timestamp,temperature,humidity,is_holiday,is_weekend,industrial_consumption,commercial_consumption,residential_consumption,total_consumption,anomaly_label
2025-10-29 14:00:00,17.74,47.55,0,0,163.71,73.83,27.74,265.28,0
2025-10-29 15:00:00,17.76,48.06,0,0,163.08,66.47,20.0,249.55,0
2025-10-29 16:00:00,17.27,49.58,0,0,164.48,62.48,26.72,253.68,0
2025-10-29 17:00:00,16.41,52.01,0,0,160.31,54.22,43.16,257.7,0
2025-10-29 18:00:00,15.68,54.83,0,0,156.64,48.77,48.99,254.4,0
2025-10-29 19:00:00,14.45,59.67,0,0,146.81,39.35,45.98,232.14,0
2025-10-29 20:00:00,13.72,64.38,0,0,143.64,43.86,48.51,236.01,0
2025-10-29 21:00:00,12.82,69.6,0,0,148.43,43.28,55.51,247.22,0
2025-10-29 22:00:00,11.64,74.36,0,0,147.01,48.02,56.12,251.15,0
2025-10-29 23:00:00,10.0,78.77,0,0,146.09,43.5,43.44,233.03,0
2025-10-30 00:00:00,8.5,82.26,0,0,144.36,49.79,55.28,249.42,0
2025-10-30 01:00:00,8.05,83.88,0,0,149.78,54.71,58.99,263.47,0
2025-10-30 02:00:00,7.31,86.01,0,0,149.48,53.91,57.3,260.69,0
2025-10-30 03:00:00,7.43,86.67,0,0,143.7,56.19,55.99,255.88,0
2025-10-30 04:00:00,7.68,85.61,0,0,141.11,53.74,51.89,246.74,0
2025-10-30 05:00:00,8.13,84.1,0,0,146.58,49.99,56.23,252.8,0
2025-10-30 06:00:00,8.64,81.03,0,0,150.5,55.63,62.51,268.63,0
2025-10-30 07:00:00,9.6,77.78,0,0,140.98,47.8,56.1,244.87,0
2025-10-30 08:00:00,10.81,72.71,0,0,162.3,54.05,55.13,271.48,0
2025-10-30 09:00:00,12.37,67.11,0,0,157.28,63.03,43.65,263.96,0
2025-10-30 10:00:00,13.33,62.46,0,0,156.52,64.0,32.07,252.59,0
2025-10-30 11:00:00,14.41,58.7,0,0,164.1,66.39,25.76,256.25,0
2025-10-30 12:00:00,15.41,54.18,0,0,163.0,69.92,24.87,257.79,0
2025-10-30 13:00:00,16.37,51.89,0,0,159.88,74.94,20.08,254.89,0
2025-10-30 14:00:00,16.54,49.18,0,0,163.54,76.98,24.89,265.42,0
2025-10-30 15:00:00,16.27,48.7,0,0,163.13,68.39,19.13,250.66,0
2025-10-30 16:00:00,16.29,48.34,0,0,154.69,61.21,25.11,241.01,0
2025-10-30 17:00:00,15.3,48.87,0,0,160.8,58.92,45.45,265.18,0
2025-10-30 18:00:00,14.9,51.97,0,0,165.97,46.42,40.69,253.08,0
2025-10-30 19:00:00,13.79,55.83,0,0,147.73,40.17,50.95,238.85,0
2025-10-30 20:00:00,12.1,59.76,0,0,135.71,45.56,60.46,241.73,0
2025-10-30 21:00:00,10.66,64.42,0,0,141.72,50.12,63.42,255.27,0
2025-10-30 22:00:00,9.49,69.54,0,0,149.76,49.8,66.04,265.6,0
2025-10-30 23:00:00,8.12,73.96,0,0,143.72,51.42,53.17,248.31,0
2025-10-31 00:00:00,6.91,77.88,0,0,150.24,60.28,53.11,263.64,0
2025-10-31 01:00:00,6.35,80.55,0,0,153.84,54.1,63.1,271.03,0
2025-10-31 02:00:00,5.79,82.22,0,0,144.95,55.46,66.83,267.24,0
2025-10-31 03:00:00,5.33,82.85,0,0,143.48,56.76,65.26,265.5,0
2025-10-31 04:00:00,5.42,82.12,0,0,141.96,58.87,65.47,266.3,0
2025-10-31 05:00:00,6.37,79.82,0,0,148.83,54.55,65.32,268.69,0
2025-10-31 06:00:00,7.68,76.27,0,0,143.53,55.12,72.5,271.16,0
2025-10-31 07:00:00,8.08,72.98,0,0,144.31,52.24,68.42,264.98,0
2025-10-31 08:00:00,9.62,68.32,0,0,156.15,57.4,56.57,270.13,0
2025-10-31 09:00:00,10.98,63.24,0,0,158.78,62.37,57.19,278.35,0
2025-10-31 10:00:00,12.54,59.24,0,0,157.72,67.69,36.87,262.27,0
2025-10-31 11:00:00,13.56,56.07,0,0,152.76,72.27,31.32,256.35,0
2025-10-31 12:00:00,14.03,52.86,0,0,157.2,73.57,29.44,260.22,0
2025-10-31 13:00:00,15.01,50.1,0,0,163.37,73.5,27.43,264.3,0
2025-10-31 14:00:00,15.22,48.19,0,0,165.71,69.89,18.89,254.5,0
2025-10-31 15:00:00,14.98,48.68,0,0,160.05,66.68,23.95,250.68,0
2025-10-31 16:00:00,14.43,50.74,0,0,160.6,64.06,23.46,248.12,0
2025-10-31 17:00:00,14.16,52.3,0,0,161.58,57.84,50.57,269.99,0
2025-10-31 18:00:00,13.44,54.8,0,0,168.1,50.85,50.13,269.09,0
2025-10-31 19:00:00,12.68,58.63,0,0,141.95,41.98,64.87,248.8,0
2025-10-31 20:00:00,11.7,62.94,0,0,140.97,45.5,62.36,248.83,0
2025-10-31 21:00:00,10.28,67.36,0,0,145.68,48.13,62.95,256.76,0
2025-10-31 22:00:00,8.98,72.36,0,0,147.41,50.31,74.83,272.55,0
2025-10-31 23:00:00,7.64,77.4,0,0,145.75,51.64,55.34,252.72,0
2025-11-01 00:00:00,6.37,80.73,0,1,89.51,23.54,71.67,184.72,0
2025-11-01 01:00:00,5.3,85.38,0,1,98.26,23.08,76.36,197.7,0
2025-11-01 02:00:00,4.95,85.98,0,1,94.28,21.55,73.19,189.02,0
2025-11-01 03:00:00,5.14,85.8,0,1,96.97,22.93,75.82,195.72,0
2025-11-01 04:00:00,5.07,85.49,0,1,100.86,21.87,74.62,197.35,0
2025-11-01 05:00:00,5.99,84.87,0,1,89.13,22.58,66.27,177.97,0
2025-11-01 06:00:00,6.82,81.51,0,1,88.13,25.39,80.98,194.5,0
2025-11-01 07:00:00,7.94,76.97,0,1,97.02,21.41,76.16,194.59,0
2025-11-01 08:00:00,8.62,73.28,0,1,96.38,24.53,69.18,190.09,0
2025-11-01 09:00:00,9.39,68.73,0,1,102.74,30.2,72.77,205.71,0
2025-11-01 10:00:00,10.77,64.42,0,1,102.08,29.14,50.33,181.54,0
2025-11-01 11:00:00,12.26,59.8,0,1,105.7,30.54,42.06,178.29,0
2025-11-01 12:00:00,13.12,55.58,0,1,101.71,30.53,38.93,171.17,0
2025-11-01 13:00:00,14.46,53.89,0,1,106.21,28.66,32.27,167.15,0
2025-11-01 14:00:00,15.2,49.93,0,1,100.15,29.8,28.74,158.69,0
2025-11-01 15:00:00,15.09,50.68,0,1,99.47,31.49,32.47,163.42,0
2025-11-01 16:00:00,14.95,51.82,0,1,104.37,22.02,22.11,148.5,0
2025-11-01 17:00:00,15.22,52.58,0,1,104.71,21.26,54.12,180.08,0
2025-11-01 18:00:00,14.03,56.82,0,1,105.45,17.77,56.36,179.57,0
2025-11-01 19:00:00,13.15,59.42,0,1,100.57,15.19,65.94,181.7,0
2025-11-01 20:00:00,11.84,64.41,0,1,99.8,20.99,69.53,190.32,0
2025-11-01 21:00:00,10.76,67.49,0,1,96.57,18.47,73.56,188.61,0
2025-11-01 22:00:00,9.84,71.2,0,1,97.97,21.33,82.72,202.02,0
2025-11-01 23:00:00,8.49,74.95,0,1,95.84,19.0,60.18,175.02,0
2025-11-02 00:00:00,7.59,78.24,0,1,99.4,19.76,66.49,185.65,0
2025-11-02 01:00:00,7.44,80.87,0,1,96.23,18.97,64.18,179.38,0
2025-11-02 02:00:00,6.9,82.29,0,1,92.67,25.38,69.12,187.16,0
2025-11-02 03:00:00,6.91,81.66,0,1,91.89,23.74,74.71,190.33,0
2025-11-02 04:00:00,6.83,81.75,0,1,99.29,19.36,71.58,190.23,0
2025-11-02 05:00:00,7.28,80.22,0,1,94.1,24.34,68.05,186.5,0
2025-11-02 06:00:00,7.97,77.88,0,1,102.27,20.4,72.77,195.44,0
2025-11-02 07:00:00,9.2,74.3,0,1,90.52,21.18,77.47,189.16,0
2025-11-02 08:00:00,10.71,70.52,0,1,109.16,22.53,59.39,191.09,0
2025-11-02 09:00:00,11.9,65.95,0,1,102.64,21.28,57.17,181.09,0
2025-11-02 10:00:00,13.6,61.77,0,1,105.88,24.26,36.35,166.49,0
2025-11-02 11:00:00,15.19,56.71,0,1,99.23,30.64,29.8,159.67,0
2025-11-02 12:00:00,16.39,52.48,0,1,97.14,30.99,25.9,154.03,0
2025-11-02 13:00:00,16.92,50.75,0,1,110.05,26.69,29.91,166.65,0
2025-11-02 14:00:00,17.14,50.0,0,1,102.59,29.22,24.38,156.18,0
2025-11-02 15:00:00,16.98,49.89,0,1,108.13,26.83,32.79,167.75,0
2025-11-02 16:00:00,17.03,49.71,0,1,101.74,27.96,24.21,153.91,0
2025-11-02 17:00:00,16.08,51.13,0,1,108.13,21.87,51.05,181.05,0
2025-11-02 18:00:00,15.43,54.77,0,1,102.63,17.22,54.23,174.07,0
2025-11-02 19:00:00,14.0,59.5,0,1,90.1,18.13,57.11,165.34,0
2025-11-02 20:00:00,12.99,63.57,0,1,97.33,20.01,67.08,184.42,0
2025-11-02 21:00:00,11.65,69.66,0,1,98.49,19.12,73.11,190.72,0
2025-11-02 22:00:00,10.71,74.18,0,1,97.3,20.29,75.61,193.21,0
2025-11-02 23:00:00,9.78,77.43,0,1,94.25,16.72,52.14,163.1,0
2025-11-03 00:00:00,8.91,80.74,0,0,139.06,47.63,50.59,237.28,0
2025-11-03 01:00:00,8.47,83.27,0,0,141.7,48.32,48.63,238.65,0
2025-11-03 02:00:00,7.9,85.06,0,0,143.13,55.26,52.92,251.3,0
2025-11-03 03:00:00,7.27,86.64,0,0,144.86,52.99,57.43,255.28,0
2025-11-03 04:00:00,7.03,85.5,0,0,150.26,56.41,61.76,268.43,0
2025-11-03 05:00:00,6.82,83.18,0,0,145.4,53.35,61.36,260.12,0
2025-11-03 06:00:00,7.24,80.91,0,0,137.67,53.96,69.17,260.79,0
2025-11-03 07:00:00,8.26,76.81,0,0,135.78,50.04,63.24,249.06,0
2025-11-03 08:00:00,9.27,74.12,0,0,157.74,58.05,63.28,279.07,0
2025-11-03 09:00:00,10.49,69.96,0,0,158.45,60.53,54.02,273.0,0
2025-11-03 10:00:00,11.92,64.71,0,0,161.83,68.18,39.78,269.79,0
2025-11-03 11:00:00,13.01,61.07,0,0,154.8,71.25,34.53,260.58,0
2025-11-03 12:00:00,13.69,57.84,0,0,155.07,70.21,33.18,258.45,0
2025-11-03 13:00:00,14.46,55.18,0,0,162.21,75.01,24.17,261.4,0
2025-11-03 14:00:00,14.68,53.24,0,0,165.64,73.78,24.4,263.82,0
2025-11-03 15:00:00,14.78,52.74,0,0,152.81,67.19,25.26,245.26,0
2025-11-03 16:00:00,15.03,51.54,0,0,157.46,60.03,23.41,240.9,0
2025-11-03 17:00:00,14.45,54.15,0,0,164.77,61.2,46.16,272.12,0
2025-11-03 18:00:00,14.19,54.35,0,0,164.08,49.9,47.24,261.22,0
2025-11-03 19:00:00,13.57,57.58,0,0,142.26,35.89,48.22,226.36,0
2025-11-03 20:00:00,12.15,61.1,0,0,150.37,43.4,55.92,249.7,0
2025-11-03 21:00:00,10.48,65.8,0,0,146.04,46.1,67.5,259.64,0
2025-11-03 22:00:00,9.16,70.58,0,0,148.43,48.5,73.87,270.79,0
2025-11-03 23:00:00,8.29,74.1,0,0,143.12,54.6,54.53,252.26,0
2025-11-04 00:00:00,6.89,76.46,0,0,146.99,55.29,59.09,261.37,0
2025-11-04 01:00:00,6.35,79.62,0,0,141.32,57.26,61.85,260.43,0
2025-11-04 02:00:00,6.19,82.84,0,0,143.73,55.7,66.98,266.4,0
2025-11-04 03:00:00,5.74,83.55,0,0,144.7,58.99,67.34,271.03,0
2025-11-04 04:00:00,5.66,83.86,0,0,146.4,56.14,57.54,260.08,0
2025-11-04 05:00:00,6.36,83.0,0,0,155.21,56.27,59.64,271.12,0
2025-11-04 06:00:00,7.17,78.93,0,0,155.81,55.31,68.74,279.86,0
2025-11-04 07:00:00,7.96,75.17,0,0,144.35,51.07,71.25,266.67,0
2025-11-04 08:00:00,9.03,70.21,0,0,166.19,54.21,63.92,284.32,0
2025-11-04 09:00:00,10.29,65.24,0,0,156.13,60.95,52.39,269.47,0
2025-11-04 10:00:00,11.09,62.18,0,0,161.99,76.18,43.45,281.63,0
2025-11-04 11:00:00,12.53,57.94,0,0,157.77,74.75,43.48,276.0,0
2025-11-04 12:00:00,13.42,54.89,0,0,158.69,76.54,33.64,268.87,0
2025-11-04 13:00:00,13.36,52.55,0,0,170.79,79.57,28.95,279.31,0
2025-11-04 14:00:00,13.89,49.99,0,0,158.93,71.2,33.56,263.68,0
2025-11-04 15:00:00,13.87,50.02,0,0,157.91,68.81,30.25,256.97,0
2025-11-04 16:00:00,14.25,51.16,0,0,156.55,61.72,25.61,243.88,0
2025-11-04 17:00:00,13.6,53.24,0,0,157.45,64.37,51.99,273.81,0
2025-11-04 18:00:00,12.49,56.57,0,0,154.91,50.16,55.98,261.04,0
2025-11-04 19:00:00,11.65,59.33,0,0,146.72,48.46,58.32,253.5,0
2025-11-04 20:00:00,10.27,64.24,0,0,146.65,46.49,62.84,255.98,0
2025-11-04 21:00:00,8.78,69.86,0,0,147.17,51.2,71.18,269.55,0
2025-11-04 22:00:00,7.68,74.57,0,0,145.81,56.21,77.57,279.58,0
2025-11-04 23:00:00,6.2,77.82,0,0,143.65,56.71,65.15,265.5,0
2025-11-05 00:00:00,4.58,82.95,0,0,143.29,58.84,66.18,268.32,0
2025-11-05 01:00:00,4.38,84.76,0,0,146.47,65.06,66.76,278.29,0
2025-11-05 02:00:00,4.1,86.64,0,0,145.65,55.64,72.32,273.61,0
2025-11-05 03:00:00,3.88,87.85,0,0,143.38,58.23,72.01,273.62,0
2025-11-05 04:00:00,4.08,87.81,0,0,144.73,59.37,70.93,275.04,0
2025-11-05 05:00:00,4.77,84.61,0,0,151.84,61.33,66.4,279.56,0
2025-11-05 06:00:00,5.89,81.59,0,0,153.51,55.39,73.32,282.22,0
2025-11-05 07:00:00,6.7,77.98,0,0,144.99,57.38,69.01,271.38,0
2025-11-05 08:00:00,8.04,74.44,0,0,157.58,57.05,61.2,275.83,0
2025-11-05 09:00:00,9.2,70.05,0,0,160.27,69.99,62.36,292.61,0
2025-11-05 10:00:00,10.45,66.22,0,0,164.85,73.97,45.65,284.47,0
2025-11-05 11:00:00,11.73,61.99,0,0,160.26,72.11,43.47,275.84,0
2025-11-05 12:00:00,12.78,58.0,0,0,161.81,75.99,35.73,273.53,0
2025-11-05 13:00:00,13.82,54.93,0,0,157.88,74.56,29.36,261.79,0
2025-11-05 14:00:00,14.48,53.84,0,0,155.9,73.87,27.97,257.73,0
2025-11-05 15:00:00,14.19,52.43,0,0,163.39,72.76,26.76,262.91,0
2025-11-05 16:00:00,13.63,53.7,0,0,161.19,63.97,27.83,252.99,0
2025-11-05 17:00:00,13.05,54.96,0,0,162.98,60.6,56.12,279.7,0
2025-11-05 18:00:00,12.86,56.78,0,0,153.78,52.47,55.99,262.24,0
2025-11-05 19:00:00,11.58,61.22,0,0,152.98,45.85,56.95,255.78,0
2025-11-05 20:00:00,10.33,64.88,0,0,146.83,51.51,66.01,264.34,0
2025-11-05 21:00:00,8.9,69.79,0,0,138.82,51.14,69.95,259.91,0
2025-11-05 22:00:00,7.47,74.13,0,0,149.69,50.58,81.32,281.59,0
2025-11-05 23:00:00,6.36,76.84,0,0,144.4,57.49,60.87,262.75,0
2025-11-06 00:00:00,5.6,80.78,0,0,145.96,61.06,70.4,277.42,0
2025-11-06 01:00:00,4.96,83.66,0,0,143.98,58.75,71.66,274.39,0
2025-11-06 02:00:00,4.23,84.41,0,0,145.46,63.12,68.26,276.84,0
2025-11-06 03:00:00,4.92,84.18,0,0,145.66,57.47,66.47,269.6,0
2025-11-06 04:00:00,5.1,82.56,0,0,139.35,59.15,69.59,268.09,0
2025-11-06 05:00:00,5.4,81.57,0,0,149.21,53.75,66.45,269.41,0
2025-11-06 06:00:00,6.62,79.52,0,0,146.28,53.7,71.81,271.79,0
2025-11-06 07:00:00,7.49,76.53,0,0,147.58,53.91,69.0,270.48,0
2025-11-06 08:00:00,9.19,72.56,0,0,163.6,60.63,61.05,285.28,0
2025-11-06 09:00:00,10.17,67.74,0,0,160.9,66.35,60.03,287.27,0
2025-11-06 10:00:00,11.88,63.2,0,0,161.71,72.13,37.13,270.98,0
2025-11-06 11:00:00,13.1,58.82,0,0,154.71,68.33,33.97,257.01,0
2025-11-06 12:00:00,14.49,54.99,0,0,157.2,76.32,27.89,261.41,0
2025-11-06 13:00:00,15.81,52.4,0,0,160.76,71.19,27.93,259.88,0
2025-11-06 14:00:00,15.88,51.54,0,0,161.15,68.78,24.1,254.02,0
2025-11-06 15:00:00,16.38,50.36,0,0,161.98,70.88,24.76,257.63,0
2025-11-06 16:00:00,15.7,50.28,0,0,165.89,60.25,25.4,251.54,0
2025-11-06 17:00:00,14.83,52.17,0,0,160.06,59.67,44.55,264.29,0
2025-11-06 18:00:00,13.75,55.05,0,0,161.84,44.83,50.71,257.37,0
2025-11-06 19:00:00,12.84,58.9,0,0,146.07,41.26,52.5,239.83,0
2025-11-06 20:00:00,11.61,63.78,0,0,144.87,47.61,62.53,255.01,0
2025-11-06 21:00:00,10.23,67.21,0,0,145.02,49.79,71.12,265.94,0
2025-11-06 22:00:00,8.96,71.48,0,0,142.79,44.24,66.58,253.61,0
2025-11-06 23:00:00,7.9,75.2,0,0,145.39,51.08,58.28,254.75,0
2025-11-07 00:00:00,6.85,79.86,0,0,144.98,50.56,59.83,255.38,0
2025-11-07 01:00:00,6.35,82.46,0,0,145.25,56.05,65.84,267.13,0
2025-11-07 02:00:00,6.35,83.69,0,0,139.06,55.83,62.9,257.79,0
2025-11-07 03:00:00,6.1,84.77,0,0,145.45,55.59,66.07,267.12,0
2025-11-07 04:00:00,6.04,83.96,0,0,142.42,56.05,63.2,261.68,0
2025-11-07 05:00:00,6.67,82.15,0,0,145.6,52.42,60.91,258.93,0
2025-11-07 06:00:00,7.04,80.77,0,0,141.58,52.58,73.6,267.76,0
2025-11-07 07:00:00,7.82,78.31,0,0,146.03,55.44,74.54,276.02,0
2025-11-07 08:00:00,9.29,73.43,0,0,159.26,57.61,59.41,276.28,0
2025-11-07 09:00:00,10.5,68.62,0,0,157.98,63.27,56.01,277.26,0
2025-11-07 10:00:00,11.37,63.74,0,0,161.54,72.77,38.05,272.37,0
2025-11-07 11:00:00,12.09,58.42,0,0,161.88,71.14,36.32,269.34,0
2025-11-07 12:00:00,13.13,55.42,0,0,160.23,78.98,30.97,270.18,0
2025-11-07 13:00:00,14.27,53.91,0,0,162.63,78.14,24.6,265.37,0
2025-11-07 14:00:00,15.09,51.52,0,0,158.81,69.29,25.79,253.89,0
2025-11-07 15:00:00,15.26,50.3,0,0,161.97,70.6,24.9,257.47,0
2025-11-07 16:00:00,15.66,50.36,0,0,160.26,57.7,21.7,239.65,0
2025-11-07 17:00:00,15.07,52.25,0,0,156.53,56.15,42.3,254.98,0
2025-11-07 18:00:00,14.18,54.42,0,0,157.3,46.84,51.82,255.97,0
2025-11-07 19:00:00,12.3,58.39,0,0,150.37,45.36,56.05,251.78,0
2025-11-07 20:00:00,10.94,63.53,0,0,151.97,47.55,69.99,269.51,0
2025-11-07 21:00:00,9.9,68.13,0,0,148.61,48.14,67.78,264.53,0
2025-11-07 22:00:00,9.06,73.32,0,0,143.57,47.79,71.82,263.17,0
2025-11-07 23:00:00,7.56,78.0,0,0,151.39,55.59,56.21,263.19,0
2025-11-08 00:00:00,6.45,80.99,0,1,97.17,22.13,66.84,186.14,0
2025-11-08 01:00:00,5.94,83.29,0,1,96.09,20.88,69.39,186.36,0
2025-11-08 02:00:00,5.4,85.28,0,1,101.95,21.77,80.28,204.0,0
2025-11-08 03:00:00,4.49,85.62,0,1,91.44,23.5,84.73,199.67,0
2025-11-08 04:00:00,4.72,84.22,0,1,97.8,23.31,76.78,197.88,0
2025-11-08 05:00:00,5.44,81.65,0,1,91.62,23.74,77.5,192.87,0
2025-11-08 06:00:00,5.92,79.47,0,1,92.43,24.94,90.94,208.31,0
2025-11-08 07:00:00,6.87,75.69,0,1,104.91,24.43,78.42,207.76,0
2025-11-08 08:00:00,7.71,72.46,0,1,106.22,24.2,78.01,208.43,0
2025-11-08 09:00:00,8.22,67.76,0,1,111.46,28.66,73.93,214.05,0
2025-11-08 10:00:00,9.87,61.42,0,1,106.38,28.68,54.24,189.3,0
2025-11-08 11:00:00,11.1,57.2,0,1,105.83,33.33,51.17,190.33,0
2025-11-08 12:00:00,12.65,54.43,0,1,101.83,30.21,40.95,172.99,0
2025-11-08 13:00:00,13.71,51.54,0,1,108.07,30.47,36.18,174.72,0
2025-11-08 14:00:00,14.09,49.04,0,1,104.37,29.35,26.06,159.78,0
2025-11-08 15:00:00,14.23,47.56,0,1,104.58,29.06,33.87,167.51,0
2025-11-08 16:00:00,14.23,49.07,0,1,103.25,27.31,31.72,162.29,0
2025-11-08 17:00:00,14.02,50.34,0,1,103.88,26.49,63.79,194.16,0
2025-11-08 18:00:00,13.3,54.32,0,1,104.37,23.34,62.85,190.56,0
2025-11-08 19:00:00,12.58,58.36,0,1,95.27,17.54,63.78,176.59,0
2025-11-08 20:00:00,11.24,62.34,0,1,94.59,18.37,76.95,189.91,0
2025-11-08 21:00:00,9.61,68.03,0,1,88.73,19.2,79.44,187.37,0
2025-11-08 22:00:00,8.28,72.13,0,1,96.9,23.23,87.16,207.28,0
2025-11-08 23:00:00,7.12,75.58,0,1,94.31,22.28,63.56,180.15,0
2025-11-09 00:00:00,5.52,79.23,0,1,81.89,28.91,73.81,184.6,0
2025-11-09 01:00:00,4.31,82.99,0,1,88.61,23.71,79.62,191.94,0
2025-11-09 02:00:00,3.96,85.54,0,1,92.94,27.84,82.94,203.72,0
2025-11-09 03:00:00,3.68,86.02,0,1,99.76,28.08,81.36,209.2,0
2025-11-09 04:00:00,3.81,84.29,0,1,97.15,27.91,79.23,204.29,0
2025-11-09 05:00:00,4.21,81.71,0,1,92.11,23.14,82.53,197.79,0
2025-11-09 06:00:00,5.49,78.1,0,1,94.04,22.75,84.92,201.71,0
2025-11-09 07:00:00,6.91,73.57,0,1,99.08,21.45,84.18,204.72,0
2025-11-09 08:00:00,7.72,69.94,0,1,101.87,28.32,83.73,213.92,0
2025-11-09 09:00:00,8.85,66.88,0,1,100.04,26.05,72.97,199.05,0
2025-11-09 10:00:00,10.41,62.72,0,1,107.69,27.34,51.81,186.84,0
2025-11-09 11:00:00,11.8,57.64,0,1,108.6,31.52,37.6,177.72,0
2025-11-09 12:00:00,12.81,53.62,0,1,101.91,27.18,40.81,169.9,0
2025-11-09 13:00:00,13.24,50.83,0,1,106.16,32.4,36.58,175.14,0
2025-11-09 14:00:00,13.53,49.58,0,1,104.11,27.07,36.72,167.9,0
2025-11-09 15:00:00,13.56,50.21,0,1,101.97,27.46,31.79,161.22,0
2025-11-09 16:00:00,13.49,50.51,0,1,108.81,29.16,34.77,172.74,0
2025-11-09 17:00:00,13.52,53.05,0,1,101.68,22.16,63.56,187.4,0
2025-11-09 18:00:00,12.51,57.37,0,1,107.2,21.76,62.84,191.8,0
2025-11-09 19:00:00,11.16,60.95,0,1,95.05,21.48,70.91,187.44,0
2025-11-09 20:00:00,9.94,64.97,0,1,94.11,16.73,80.65,191.49,0
2025-11-09 21:00:00,8.97,69.13,0,1,92.63,20.66,84.9,198.19,0
2025-11-09 22:00:00,7.24,74.05,0,1,90.95,23.17,94.69,208.81,0
2025-11-09 23:00:00,6.49,77.85,0,1,93.81,18.72,68.67,181.2,0
2025-11-10 00:00:00,5.23,82.26,0,0,143.82,55.36,66.6,265.79,0
2025-11-10 01:00:00,4.21,84.2,0,0,146.18,63.79,68.89,278.86,0
2025-11-10 02:00:00,3.23,85.96,0,0,141.16,58.98,72.99,273.13,0
2025-11-10 03:00:00,3.31,86.69,0,0,145.23,60.77,72.67,278.67,0
2025-11-10 04:00:00,3.45,86.68,0,0,147.4,56.45,74.73,278.58,0
2025-11-10 05:00:00,4.02,86.22,0,0,143.2,58.32,76.97,278.49,0
2025-11-10 06:00:00,4.56,82.56,0,0,148.7,61.08,85.36,295.13,0
2025-11-10 07:00:00,5.52,78.4,0,0,149.12,59.64,79.0,287.76,0
2025-11-10 08:00:00,6.61,72.66,0,0,155.71,65.93,70.0,291.63,0
2025-11-10 09:00:00,7.91,67.39,0,0,157.45,69.59,64.0,291.04,0
2025-11-10 10:00:00,9.04,61.85,0,0,155.19,71.92,49.54,276.65,0
2025-11-10 11:00:00,9.82,57.65,0,0,162.04,79.43,48.17,289.64,0
2025-11-10 12:00:00,11.75,53.48,0,0,160.9,77.0,40.15,278.04,0
2025-11-10 13:00:00,12.15,51.38,0,0,154.17,74.54,37.47,266.18,0
2025-11-10 14:00:00,12.75,49.52,0,0,157.86,76.2,33.89,267.96,0
2025-11-10 15:00:00,12.41,49.7,0,0,161.6,76.47,36.26,274.32,0
2025-11-10 16:00:00,11.69,50.87,0,0,160.84,72.09,37.2,270.12,0
2025-11-10 17:00:00,11.3,52.07,0,0,165.1,65.96,57.69,288.75,0
2025-11-10 18:00:00,10.63,53.95,0,0,155.92,56.92,63.96,276.81,0
2025-11-10 19:00:00,10.05,58.02,0,0,145.78,46.25,67.88,259.91,0
2025-11-10 20:00:00,9.02,63.51,0,0,141.92,51.94,71.48,265.35,0
2025-11-10 21:00:00,7.72,69.89,0,0,146.25,53.4,73.08,272.73,0
2025-11-10 22:00:00,6.18,75.25,0,0,145.11,55.4,83.65,284.16,0
2025-11-10 23:00:00,5.49,80.13,0,0,146.87,59.0,64.12,269.99,0
2025-11-11 00:00:00,4.6,83.91,0,0,144.22,60.22,73.71,278.15,0
2025-11-11 01:00:00,3.44,87.02,0,0,148.78,59.85,76.51,285.14,0
2025-11-11 02:00:00,2.99,88.69,0,0,143.03,60.62,68.07,271.72,0
2025-11-11 03:00:00,2.89,89.03,0,0,141.86,59.62,77.41,278.89,0
2025-11-11 04:00:00,2.99,88.71,0,0,146.69,62.86,73.53,283.07,0
2025-11-11 05:00:00,3.76,86.26,0,0,153.02,62.94,69.24,285.21,0
2025-11-11 06:00:00,4.83,83.01,0,0,139.9,57.22,73.78,270.9,0
2025-11-11 07:00:00,5.82,78.46,0,0,141.36,54.15,78.69,274.2,0
2025-11-11 08:00:00,6.95,74.43,0,0,161.29,64.56,74.14,299.99,0
2025-11-11 09:00:00,8.72,68.81,0,0,164.78,71.94,59.07,295.79,0
2025-11-11 10:00:00,10.29,64.0,0,0,161.58,76.93,48.15,286.66,0
2025-11-11 11:00:00,11.51,59.97,0,0,158.03,78.82,45.71,282.56,0
2025-11-11 12:00:00,12.03,56.9,0,0,162.03,77.4,36.7,276.12,0
2025-11-11 13:00:00,12.93,54.41,0,0,162.4,74.73,30.7,267.83,0
2025-11-11 14:00:00,13.65,52.25,0,0,157.75,75.85,30.0,263.6,0
2025-11-11 15:00:00,12.97,52.39,0,0,163.6,72.13,36.6,272.32,0
2025-11-11 16:00:00,12.9,52.53,0,0,160.26,66.54,37.32,264.11,0
2025-11-11 17:00:00,12.3,53.07,0,0,153.59,65.77,57.4,276.76,0
2025-11-11 18:00:00,11.46,56.34,0,0,159.87,57.93,58.48,276.28,0
2025-11-11 19:00:00,10.18,60.42,0,0,143.6,49.81,67.49,260.89,0
2025-11-11 20:00:00,8.97,65.41,0,0,150.88,50.38,71.8,273.06,0
2025-11-11 21:00:00,8.14,69.72,0,0,140.64,52.24,76.06,268.94,0
2025-11-11 22:00:00,6.73,73.38,0,0,143.93,51.22,80.75,275.9,0
2025-11-11 23:00:00,5.84,77.5,0,0,146.81,59.23,64.93,270.97,0
2025-11-12 00:00:00,4.4,82.08,0,0,155.21,62.65,65.25,283.11,0
2025-11-12 01:00:00,3.86,85.09,0,0,153.41,58.69,74.1,286.19,0
